Timestamp;Frame;Sts;Lat;Lon;Altitude;Pressure;Temperature;Acceleration X;Acceleration Y;Acceleration Z; Annex 0;Annex 1;
[17:36:24.006] ;7a 70 3c 00 99 8d c2 19 33 e3 f8 ff b1 01 3e 10 f5 ff f5 07 aa 01 e9 ff 00 00 48;72;432180633;-466125;433;3960954;4158;-11;2037;426;-23;0
[17:36:24.515] ;c0 70 3c 00 97 8d c2 19 2a e3 f8 ff b1 01 3f 10 f6 ff fa 07 af 01 ea ff 00 00 48;72;432180631;-466134;433;3961024;4159;-10;2042;431;-22;0
[17:36:25.025] ;bc 70 3c 00 99 8d c2 19 30 e3 f8 ff b1 01 3e 10 f1 ff f8 07 b0 01 e9 ff 00 00 48;72;432180633;-466128;433;3961020;4158;-15;2040;432;-23;0
[17:36:25.532] ;b9 70 3c 00 99 8d c2 19 30 e3 f8 ff b1 01 3f 10 f8 ff fd 07 ae 01 e9 ff 00 00 48;72;432180633;-466128;433;3961017;4159;-8;2045;430;-23;0
[17:36:26.041] ;ce 70 3c 00 98 8d c2 19 28 e3 f8 ff b1 01 3f 10 f6 ff fc 07 aa 01 e9 ff 00 00 48;72;432180632;-466136;433;3961038;4159;-10;2044;426;-23;0
[17:36:26.551] ;a2 70 3c 00 95 8d c2 19 19 e3 f8 ff b1 01 3e 10 f3 ff fe 07 af 01 e9 ff 00 00 48;72;432180629;-466151;433;3960994;4158;-13;2046;431;-23;0
[17:36:27.059] ;06 71 3c 00 94 8d c2 19 13 e3 f8 ff b1 01 40 10 f3 ff fa 07 ab 01 e9 ff 00 00 48;72;432180628;-466157;433;3961094;4160;-13;2042;427;-23;0
[17:36:28.078] ;de 70 3c 00 91 8d c2 19 fb e2 f8 ff b1 01 40 10 f3 ff fa 07 af 01 e9 ff 00 00 48;72;432180625;-466181;433;3961054;4160;-13;2042;431;-23;0
[17:36:28.588] ;ff 70 3c 00 94 8d c2 19 f6 e2 f8 ff b1 01 40 10 f3 ff fa 07 ac 01 ea ff 00 00 48;72;432180628;-466186;433;3961087;4160;-13;2042;428;-22;0
[17:36:29.096] ;79 70 3c 00 97 8d c2 19 fa e2 f8 ff b1 01 40 10 f1 ff fb 07 ae 01 e9 ff 00 00 48;72;432180631;-466182;433;3960953;4160;-15;2043;430;-23;0
[17:36:29.606] ;3b 71 3c 00 97 8d c2 19 ee e2 f8 ff b1 01 41 10 f2 ff fb 07 a6 01 e9 ff 00 00 48;72;432180631;-466194;433;3961147;4161;-14;2043;422;-23;0
[17:36:30.115] ;bf 70 3c 00 98 8d c2 19 f0 e2 f8 ff b1 01 42 10 f5 ff fb 07 a7 01 ea ff 00 00 48;72;432180632;-466192;433;3961023;4162;-11;2043;423;-22;0
[17:36:30.626] ;1b 71 3c 00 9a 8d c2 19 f1 e2 f8 ff b1 01 41 10 f6 ff fa 07 ad 01 ea ff 00 00 48;72;432180634;-466191;433;3961115;4161;-10;2042;429;-22;0
[17:36:31.134] ;c2 70 3c 00 9a 8d c2 19 ec e2 f8 ff b1 01 42 10 f6 ff fc 07 ae 01 e9 ff 00 00 48;72;432180634;-466196;433;3961026;4162;-10;2044;430;-23;0
[17:36:31.645] ;b4 70 3c 00 93 8d c2 19 dc e2 f8 ff b2 01 41 10 f4 ff f8 07 ac 01 e9 ff 00 00 48;72;432180627;-466212;434;3961012;4161;-12;2040;428;-23;0
[17:36:32.153] ;9e 70 3c 00 8f 8d c2 19 d2 e2 f8 ff b2 01 42 10 f7 ff fc 07 ac 01 e9 ff 00 00 48;72;432180623;-466222;434;3960990;4162;-9;2044;428;-23;0
[17:36:32.664] ;35 71 3c 00 91 8d c2 19 d4 e2 f8 ff b2 01 41 10 f8 ff fb 07 af 01 e9 ff 00 00 48;72;432180625;-466220;434;3961141;4161;-8;2043;431;-23;0
[17:36:33.172] ;66 71 3c 00 90 8d c2 19 d2 e2 f8 ff b2 01 42 10 ed ff fb 07 a6 01 ea ff 00 00 48;72;432180624;-466222;434;3961190;4162;-19;2043;422;-22;0
[17:36:33.682] ;bc 70 3c 00 8e 8d c2 19 d0 e2 f8 ff b2 01 40 10 f0 ff fe 07 a9 01 ea ff 00 00 48;72;432180622;-466224;434;3961020;4160;-16;2046;425;-22;0
[17:36:34.191] ;fc 70 3c 00 8d 8d c2 19 d3 e2 f8 ff b2 01 40 10 f7 ff fb 07 af 01 e9 ff 00 00 48;72;432180621;-466221;434;3961084;4160;-9;2043;431;-23;0
[17:36:34.702] ;c5 70 3c 00 8f 8d c2 19 d8 e2 f8 ff b2 01 41 10 f4 ff fd 07 b1 01 e9 ff 00 00 48;72;432180623;-466216;434;3961029;4161;-12;2045;433;-23;0
[17:36:35.210] ;66 70 3c 00 8d 8d c2 19 d6 e2 f8 ff b2 01 3f 10 f5 ff f8 07 aa 01 e9 ff 00 00 48;72;432180621;-466218;434;3960934;4159;-11;2040;426;-23;0
[17:36:35.721] ;bd 70 3c 00 8d 8d c2 19 d5 e2 f8 ff b2 01 3e 10 f4 ff f9 07 ae 01 e9 ff 00 00 48;72;432180621;-466219;434;3961021;4158;-12;2041;430;-23;0
[17:36:36.229] ;d4 70 3c 00 8b 8d c2 19 d4 e2 f8 ff b2 01 40 10 f5 ff fa 07 ac 01 e9 ff 00 00 48;72;432180619;-466220;434;3961044;4160;-11;2042;428;-23;0
[17:36:37.247] ;d8 70 3c 00 91 8d c2 19 a9 e2 f8 ff b2 01 3e 10 fa ff fa 07 b0 01 e9 ff 00 00 48;72;432180625;-466263;434;3961048;4158;-6;2042;432;-23;0
[17:36:37.755] ;ba 70 3c 00 93 8d c2 19 b1 e2 f8 ff b2 01 3c 10 f5 ff fc 07 ae 01 e9 ff 00 00 48;72;432180627;-466255;434;3961018;4156;-11;2044;430;-23;0
[17:36:38.266] ;88 70 3c 00 9a 8d c2 19 bd e2 f8 ff b2 01 3f 10 f5 ff fa 07 b0 01 e9 ff 00 00 48;72;432180634;-466243;434;3960968;4159;-11;2042;432;-23;0
[17:36:38.774] ;a1 70 3c 00 98 8d c2 19 cb e2 f8 ff b2 01 3f 10 f8 ff fb 07 ad 01 e9 ff 00 00 48;72;432180632;-466229;434;3960993;4159;-8;2043;429;-23;0
[17:36:39.286] ;0b 71 3c 00 9c 8d c2 19 d4 e2 f8 ff b2 01 40 10 f2 ff fa 07 ac 01 e9 ff 00 00 48;72;432180636;-466220;434;3961099;4160;-14;2042;428;-23;0
[17:36:39.793] ;d2 70 3c 00 9c 8d c2 19 d4 e2 f8 ff b2 01 41 10 f4 ff fa 07 ad 01 e9 ff 00 00 48;72;432180636;-466220;434;3961042;4161;-12;2042;429;-23;0
[17:36:40.303] ;03 71 3c 00 9c 8d c2 19 da e2 f8 ff b2 01 40 10 f7 ff fe 07 aa 01 e9 ff 00 00 48;72;432180636;-466214;434;3961091;4160;-9;2046;426;-23;0
[17:36:40.812] ;2a 71 3c 00 a0 8d c2 19 e3 e2 f8 ff b2 01 40 10 f3 ff f7 07 ab 01 e9 ff 00 00 48;72;432180640;-466205;434;3961130;4160;-13;2039;427;-23;0
[17:36:41.322] ;e8 70 3c 00 a0 8d c2 19 e7 e2 f8 ff b2 01 3e 10 f6 ff f8 07 aa 01 e9 ff 00 00 48;72;432180640;-466201;434;3961064;4158;-10;2040;426;-23;0
[17:36:41.830] ;2d 71 3c 00 9f 8d c2 19 e7 e2 f8 ff b2 01 3c 10 f2 ff fc 07 b2 01 e9 ff 00 00 48;72;432180639;-466201;434;3961133;4156;-14;2044;434;-23;0
[17:36:42.338] ;65 71 3c 00 9f 8d c2 19 f1 e2 f8 ff b2 01 3c 10 f8 ff ff 07 ab 01 e9 ff 00 00 48;72;432180639;-466191;434;3961189;4156;-8;2047;427;-23;0
[17:36:42.848] ;cb 70 3c 00 a0 8d c2 19 ff e2 f8 ff b2 01 3e 10 f6 ff fc 07 a8 01 e9 ff 00 00 48;72;432180640;-466177;434;3961035;4158;-10;2044;424;-23;0
[17:36:43.357] ;f6 70 3c 00 a0 8d c2 19 09 e3 f8 ff b1 01 40 10 f4 ff f9 07 ae 01 e9 ff 00 00 48;72;432180640;-466167;433;3961078;4160;-12;2041;430;-23;0
[17:36:43.867] ;92 70 3c 00 9b 8d c2 19 06 e3 f8 ff b2 01 40 10 f4 ff fd 07 b1 01 e9 ff 00 00 48;72;432180635;-466170;434;3960978;4160;-12;2045;433;-23;0
[17:36:44.376] ;8c 70 3c 00 91 8d c2 19 04 e3 f8 ff b2 01 40 10 f4 ff fa 07 ab 01 e9 ff 00 00 48;72;432180625;-466172;434;3960972;4160;-12;2042;427;-23;0
[17:36:44.886] ;87 70 3c 00 8d 8d c2 19 07 e3 f8 ff b2 01 40 10 f8 ff fd 07 ac 01 e9 ff 00 00 48;72;432180621;-466169;434;3960967;4160;-8;2045;428;-23;0
[17:36:45.395] ;61 70 3c 00 8d 8d c2 19 0f e3 f8 ff b2 01 40 10 f6 ff fc 07 a9 01 e9 ff 00 00 48;72;432180621;-466161;434;3960929;4160;-10;2044;425;-23;0
[17:36:45.905] ;fa 70 3c 00 8d 8d c2 19 18 e3 f8 ff b1 01 41 10 f5 ff f9 07 b1 01 e9 ff 00 00 48;72;432180621;-466152;433;3961082;4161;-11;2041;433;-23;0
[17:36:46.413] ;e8 70 3c 00 90 8d c2 19 27 e3 f8 ff b1 01 40 10 f5 ff fc 07 b1 01 e9 ff 00 00 48;72;432180624;-466137;433;3961064;4160;-11;2044;433;-23;0
[17:36:46.922] ;64 71 3c 00 8a 8d c2 19 26 e3 f8 ff b1 01 40 10 f1 ff fb 07 b0 01 e9 ff 00 00 48;72;432180618;-466138;433;3961188;4160;-15;2043;432;-23;0
[17:36:47.429] ;a6 70 3c 00 88 8d c2 19 27 e3 f8 ff b1 01 40 10 f5 ff fb 07 a6 01 e9 ff 00 00 48;72;432180616;-466137;433;3960998;4160;-11;2043;422;-23;0
[17:36:47.941] ;2a 71 3c 00 87 8d c2 19 2f e3 f8 ff b1 01 40 10 f6 ff f9 07 b0 01 e9 ff 00 00 48;72;432180615;-466129;433;3961130;4160;-10;2041;432;-23;0
[17:36:48.449] ;a8 70 3c 00 89 8d c2 19 34 e3 f8 ff b1 01 40 10 f3 ff fa 07 ac 01 e9 ff 00 00 48;72;432180617;-466124;433;3961000;4160;-13;2042;428;-23;0
[17:36:48.959] ;3d 71 3c 00 8b 8d c2 19 3c e3 f8 ff b1 01 41 10 f8 ff fa 07 b6 01 e9 ff 00 00 48;72;432180619;-466116;433;3961149;4161;-8;2042;438;-23;0
[17:36:49.467] ;d3 70 3c 00 8c 8d c2 19 41 e3 f8 ff b1 01 41 10 f4 ff f9 07 ae 01 ea ff 00 00 48;72;432180620;-466111;433;3961043;4161;-12;2041;430;-22;0
[17:36:49.978] ;79 70 3c 00 8e 8d c2 19 46 e3 f8 ff b1 01 41 10 f6 ff fc 07 ad 01 ea ff 00 00 48;72;432180622;-466106;433;3960953;4161;-10;2044;429;-22;0
[17:36:50.486] ;17 71 3c 00 8d 8d c2 19 4a e3 f8 ff b1 01 42 10 f5 ff fc 07 a4 01 e9 ff 00 00 48;72;432180621;-466102;433;3961111;4162;-11;2044;420;-23;0
[17:36:50.997] ;fc 70 3c 00 91 8d c2 19 4e e3 f8 ff b1 01 42 10 f6 ff fb 07 a9 01 e9 ff 00 00 48;72;432180625;-466098;433;3961084;4162;-10;2043;425;-23;0
[17:36:51.506] ;46 71 3c 00 91 8d c2 19 51 e3 f8 ff b1 01 41 10 f5 ff fa 07 b1 01 e9 ff 00 00 48;72;432180625;-466095;433;3961158;4161;-11;2042;433;-23;0
[17:36:52.016] ;fa 70 3c 00 8f 8d c2 19 4a e3 f8 ff b1 01 40 10 f3 ff fa 07 b2 01 e9 ff 00 00 48;72;432180623;-466102;433;3961082;4160;-13;2042;434;-23;0
[17:36:52.521] ;fd 70 3c 00 8f 8d c2 19 4a e3 f8 ff b1 01 40 10 f4 ff fc 07 b0 01 e9 ff 00 00 48;72;432180623;-466102;433;3961085;4160;-12;2044;432;-23;0
[17:36:53.030] ;ae 70 3c 00 90 8d c2 19 4c e3 f8 ff b1 01 40 10 f9 ff f9 07 b2 01 e9 ff 00 00 48;72;432180624;-466100;433;3961006;4160;-7;2041;434;-23;0
[17:36:53.541] ;76 70 3c 00 8d 8d c2 19 4c e3 f8 ff b1 01 40 10 f7 ff fc 07 b0 01 e9 ff 00 00 48;72;432180621;-466100;433;3960950;4160;-9;2044;432;-23;0
[17:36:54.048] ;db 6f 3c 00 8e 8d c2 19 4e e3 f8 ff b1 01 40 10 fa ff fe 07 ae 01 e9 ff 00 00 48;72;432180622;-466098;433;3960795;4160;-6;2046;430;-23;0
[17:36:54.559] ;d6 70 3c 00 8d 8d c2 19 4a e3 f8 ff b1 01 40 10 f8 ff fb 07 ac 01 e9 ff 00 00 48;72;432180621;-466102;433;3961046;4160;-8;2043;428;-23;0
[17:36:55.068] ;6a 71 3c 00 8d 8d c2 19 48 e3 f8 ff b1 01 40 10 f3 ff fa 07 ae 01 e9 ff 00 00 48;72;432180621;-466104;433;3961194;4160;-13;2042;430;-23;0
[17:36:55.578] ;ba 70 3c 00 90 8d c2 19 4e e3 f8 ff b1 01 40 10 f5 ff fe 07 ac 01 e9 ff 00 00 48;72;432180624;-466098;433;3961018;4160;-11;2046;428;-23;0
[17:36:56.086] ;f8 70 3c 00 8e 8d c2 19 4c e3 f8 ff b1 01 3f 10 f5 ff fc 07 a6 01 e9 ff 00 00 48;72;432180622;-466100;433;3961080;4159;-11;2044;422;-23;0
[17:36:56.597] ;66 70 3c 00 8e 8d c2 19 4e e3 f8 ff b1 01 3e 10 f3 ff f9 07 ac 01 ea ff 00 00 48;72;432180622;-466098;433;3960934;4158;-13;2041;428;-22;0
[17:36:57.105] ;32 71 3c 00 8b 8d c2 19 4e e3 f8 ff b1 01 3f 10 f5 ff f8 07 ab 01 e9 ff 00 00 48;72;432180619;-466098;433;3961138;4159;-11;2040;427;-23;0
[17:36:57.615] ;d0 70 3c 00 8b 8d c2 19 4d e3 f8 ff b1 01 3f 10 f8 ff fa 07 af 01 e9 ff 00 00 48;72;432180619;-466099;433;3961040;4159;-8;2042;431;-23;0
[17:36:58.124] ;9c 71 3c 00 89 8d c2 19 49 e3 f8 ff b1 01 40 10 00 00 fc 07 af 01 e9 ff 00 00 48;72;432180617;-466103;433;3961244;4160;0;2044;431;-23;0
[17:36:58.635] ;35 71 3c 00 86 8d c2 19 45 e3 f8 ff b1 01 3f 10 f8 ff fb 07 b7 01 e9 ff 00 00 48;72;432180614;-466107;433;3961141;4159;-8;2043;439;-23;0
[17:36:59.651] ;0c 71 3c 00 87 8d c2 19 48 e3 f8 ff b1 01 3f 10 f3 ff fb 07 b3 01 e9 ff 00 00 48;72;432180615;-466104;433;3961100;4159;-13;2043;435;-23;0
[17:37:00.161] ;04 71 3c 00 88 8d c2 19 4a e3 f8 ff b1 01 3f 10 f8 ff fb 07 ab 01 e9 ff 00 00 48;72;432180616;-466102;433;3961092;4159;-8;2043;427;-23;0
[17:37:00.669] ;4b 71 3c 00 87 8d c2 19 4c e3 f8 ff b1 01 3f 10 fb ff fc 07 ae 01 e9 ff 00 00 48;72;432180615;-466100;433;3961163;4159;-5;2044;430;-23;0
[17:37:01.180] ;b5 70 3c 00 8a 8d c2 19 4d e3 f8 ff b1 01 3e 10 f4 ff fa 07 ac 01 e9 ff 00 00 48;72;432180618;-466099;433;3961013;4158;-12;2042;428;-23;0
[17:37:01.689] ;b7 70 3c 00 8a 8d c2 19 4b e3 f8 ff b1 01 3e 10 f6 ff fa 07 b0 01 e9 ff 00 00 48;72;432180618;-466101;433;3961015;4158;-10;2042;432;-23;0
[17:37:02.198] ;01 71 3c 00 8d 8d c2 19 4d e3 f8 ff b2 01 3e 10 f8 ff fa 07 b0 01 e9 ff 00 00 48;72;432180621;-466099;434;3961089;4158;-8;2042;432;-23;0
[17:37:02.708] ;9d 70 3c 00 8b 8d c2 19 4c e3 f8 ff b2 01 3e 10 f7 ff f9 07 b0 01 ea ff 00 00 48;72;432180619;-466100;434;3960989;4158;-9;2041;432;-22;0
[17:37:03.218] ;09 71 3c 00 8c 8d c2 19 46 e3 f8 ff b2 01 3e 10 f6 ff f9 07 a7 01 e9 ff 00 00 48;72;432180620;-466106;434;3961097;4158;-10;2041;423;-23;0
[17:37:03.726] ;d2 70 3c 00 88 8d c2 19 39 e3 f8 ff b2 01 3d 10 f6 ff fc 07 b2 01 e9 ff 00 00 48;72;432180616;-466119;434;3961042;4157;-10;2044;434;-23;0
[17:37:04.237] ;15 71 3c 00 8a 8d c2 19 3f e3 f8 ff b2 01 3d 10 f6 ff fb 07 ad 01 ea ff 00 00 48;72;432180618;-466113;434;3961109;4157;-10;2043;429;-22;0
[17:37:05.256] ;fc 70 3c 00 8b 8d c2 19 42 e3 f8 ff b2 01 3d 10 f5 ff f8 07 aa 01 ea ff 00 00 48;72;432180619;-466110;434;3961084;4157;-11;2040;426;-22;0
[17:37:05.764] ;33 71 3c 00 8c 8d c2 19 44 e3 f8 ff b2 01 3e 10 f6 ff fc 07 a9 01 e9 ff 00 00 48;72;432180620;-466108;434;3961139;4158;-10;2044;425;-23;0
[17:37:06.274] ;ee 70 3c 00 8b 8d c2 19 39 e3 f8 ff b2 01 3d 10 f6 ff fa 07 ae 01 ea ff 00 00 48;72;432180619;-466119;434;3961070;4157;-10;2042;430;-22;0
[17:37:06.783] ;22 71 3c 00 8f 8d c2 19 3c e3 f8 ff b2 01 3d 10 fd ff fe 07 b2 01 ea ff 00 00 48;72;432180623;-466116;434;3961122;4157;-3;2046;434;-22;0
[17:37:07.293] ;4d 71 3c 00 91 8d c2 19 39 e3 f8 ff b2 01 3d 10 fc ff fa 07 a9 01 ea ff 00 00 48;72;432180625;-466119;434;3961165;4157;-4;2042;425;-22;0
[17:37:07.802] ;8f 71 3c 00 92 8d c2 19 37 e3 f8 ff b2 01 3e 10 fa ff fa 07 b7 01 e9 ff 00 00 48;72;432180626;-466121;434;3961231;4158;-6;2042;439;-23;0
[17:37:08.312] ;cb 70 3c 00 93 8d c2 19 32 e3 f8 ff b2 01 3d 10 f1 ff fa 07 b2 01 e9 ff 00 00 48;72;432180627;-466126;434;3961035;4157;-15;2042;434;-23;0
[17:37:08.821] ;23 71 3c 00 94 8d c2 19 31 e3 f8 ff b2 01 3e 10 f4 ff fb 07 af 01 e9 ff 00 00 48;72;432180628;-466127;434;3961123;4158;-12;2043;431;-23;0
[17:37:09.331] ;f7 70 3c 00 94 8d c2 19 2d e3 f8 ff b2 01 3d 10 f5 ff fb 07 b0 01 e9 ff 00 00 48;72;432180628;-466131;434;3961079;4157;-11;2043;432;-23;0
[17:37:09.840] ;1a 71 3c 00 94 8d c2 19 2b e3 f8 ff b2 01 3d 10 f0 ff fc 07 b6 01 e9 ff 00 00 48;72;432180628;-466133;434;3961114;4157;-16;2044;438;-23;0
[17:37:10.350] ;93 70 3c 00 95 8d c2 19 2d e3 f8 ff b2 01 3d 10 fa ff fe 07 ae 01 e9 ff 00 00 48;72;432180629;-466131;434;3960979;4157;-6;2046;430;-23;0
[17:37:10.858] ;d6 70 3c 00 95 8d c2 19 2b e3 f8 ff b2 01 3c 10 f3 ff fd 07 ad 01 e9 ff 00 00 48;72;432180629;-466133;434;3961046;4156;-13;2045;429;-23;0
[17:37:11.369] ;86 70 3c 00 96 8d c2 19 31 e3 f8 ff b2 01 3b 10 ef ff fa 07 a9 01 e9 ff 00 00 48;72;432180630;-466127;434;3960966;4155;-17;2042;425;-23;0
[17:37:11.877] ;2d 71 3c 00 95 8d c2 19 30 e3 f8 ff b2 01 3c 10 f0 ff f9 07 a6 01 ea ff 00 00 48;72;432180629;-466128;434;3961133;4156;-16;2041;422;-22;0
[17:37:12.387] ;33 71 3c 00 97 8d c2 19 31 e3 f8 ff b2 01 3b 10 f7 ff fd 07 b2 01 ea ff 00 00 48;72;432180631;-466127;434;3961139;4155;-9;2045;434;-22;0
[17:37:12.895] ;4b 70 3c 00 96 8d c2 19 30 e3 f8 ff b2 01 3c 10 f5 ff fa 07 ad 01 ea ff 00 00 48;72;432180630;-466128;434;3960907;4156;-11;2042;429;-22;0
[17:37:13.403] ;11 71 3c 00 98 8d c2 19 33 e3 f8 ff b2 01 3c 10 f4 ff f9 07 af 01 ea ff 00 00 48;72;432180632;-466125;434;3961105;4156;-12;2041;431;-22;0
[17:37:13.914] ;1e 71 3c 00 98 8d c2 19 32 e3 f8 ff b2 01 3b 10 f4 ff ff 07 ad 01 e9 ff 00 00 48;72;432180632;-466126;434;3961118;4155;-12;2047;429;-23;0
[17:37:14.422] ;d0 70 3c 00 99 8d c2 19 37 e3 f8 ff b2 01 3b 10 f9 ff fb 07 b1 01 e9 ff 00 00 48;72;432180633;-466121;434;3961040;4155;-7;2043;433;-23;0
[17:37:14.931] ;f7 70 3c 00 98 8d c2 19 38 e3 f8 ff b2 01 3b 10 f4 ff f5 07 b1 01 ea ff 00 00 48;72;432180632;-466120;434;3961079;4155;-12;2037;433;-22;0
[17:37:15.440] ;23 71 3c 00 9a 8d c2 19 3d e3 f8 ff b2 01 3b 10 f7 ff fb 07 aa 01 e9 ff 00 00 48;72;432180634;-466115;434;3961123;4155;-9;2043;426;-23;0
[17:37:15.949] ;3c 71 3c 00 99 8d c2 19 3f e3 f8 ff b2 01 3b 10 f5 ff fa 07 ae 01 e9 ff 00 00 48;72;432180633;-466113;434;3961148;4155;-11;2042;430;-23;0
[17:37:16.457] ;38 71 3c 00 96 8d c2 19 3d e3 f8 ff b3 01 3b 10 f3 ff f7 07 ae 01 e9 ff 00 00 48;72;432180630;-466115;435;3961144;4155;-13;2039;430;-23;0
[17:37:16.968] ;58 71 3c 00 93 8d c2 19 40 e3 f8 ff b3 01 3a 10 f5 ff fb 07 aa 01 ea ff 00 00 48;72;432180627;-466112;435;3961176;4154;-11;2043;426;-22;0
[17:37:17.477] ;5c 71 3c 00 92 8d c2 19 41 e3 f8 ff b3 01 3b 10 f6 ff fc 07 ab 01 e9 ff 00 00 48;72;432180626;-466111;435;3961180;4155;-10;2044;427;-23;0
[17:37:17.987] ;68 71 3c 00 92 8d c2 19 43 e3 f8 ff b3 01 3a 10 f4 ff f5 07 ab 01 e9 ff 00 00 48;72;432180626;-466109;435;3961192;4154;-12;2037;427;-23;0
[17:37:18.495] ;f4 70 3c 00 91 8d c2 19 43 e3 f8 ff b3 01 3a 10 f9 ff fd 07 b0 01 e9 ff 00 00 48;72;432180625;-466109;435;3961076;4154;-7;2045;432;-23;0
[17:37:19.006] ;d4 70 3c 00 90 8d c2 19 40 e3 f8 ff b3 01 3a 10 f0 ff fd 07 ae 01 e9 ff 00 00 48;72;432180624;-466112;435;3961044;4154;-16;2045;430;-23;0
[17:37:19.514] ;e1 70 3c 00 90 8d c2 19 3c e3 f8 ff b3 01 3a 10 f6 ff fd 07 aa 01 e9 ff 00 00 48;72;432180624;-466116;435;3961057;4154;-10;2045;426;-23;0
[17:37:20.026] ;d9 70 3c 00 8f 8d c2 19 3a e3 f8 ff b3 01 39 10 f5 ff f9 07 ab 01 e9 ff 00 00 48;72;432180623;-466118;435;3961049;4153;-11;2041;427;-23;0
[17:37:20.533] ;08 71 3c 00 8f 8d c2 19 3a e3 f8 ff b3 01 3a 10 f2 ff f8 07 b4 01 e9 ff 00 00 48;72;432180623;-466118;435;3961096;4154;-14;2040;436;-23;0
[17:37:21.045] ;e1 70 3c 00 8f 8d c2 19 36 e3 f8 ff b3 01 3a 10 f9 ff f8 07 b5 01 ea ff 00 00 48;72;432180623;-466122;435;3961057;4154;-7;2040;437;-22;0
[17:37:21.551] ;5e 70 3c 00 8e 8d c2 19 36 e3 f8 ff b3 01 3a 10 f3 ff f9 07 af 01 e9 ff 00 00 48;72;432180622;-466122;435;3960926;4154;-13;2041;431;-23;0
[17:37:22.062] ;20 71 3c 00 8e 8d c2 19 35 e3 f8 ff b3 01 3a 10 f0 ff f9 07 ad 01 e9 ff 00 00 48;72;432180622;-466123;435;3961120;4154;-16;2041;429;-23;0
[17:37:22.569] ;01 71 3c 00 8d 8d c2 19 33 e3 f8 ff b3 01 3b 10 f7 ff fc 07 af 01 ea ff 00 00 48;72;432180621;-466125;435;3961089;4155;-9;2044;431;-22;0
[17:37:23.080] ;60 71 3c 00 8d 8d c2 19 2f e3 f8 ff b3 01 3b 10 f4 ff f9 07 a6 01 e9 ff 00 00 48;72;432180621;-466129;435;3961184;4155;-12;2041;422;-23;0
[17:37:23.589] ;9e 70 3c 00 8c 8d c2 19 2c e3 f8 ff b3 01 3c 10 f7 ff fa 07 ae 01 e9 ff 00 00 48;72;432180620;-466132;435;3960990;4156;-9;2042;430;-23;0
[17:37:24.097] ;84 70 3c 00 89 8d c2 19 28 e3 f8 ff b3 01 38 10 f5 ff f8 07 b5 01 e9 ff 00 00 48;72;432180617;-466136;435;3960964;4152;-11;2040;437;-23;0
[17:37:24.606] ;dc 70 3c 00 8c 8d c2 19 22 e3 f8 ff b3 01 37 10 f3 ff fa 07 ac 01 e9 ff 00 00 48;72;432180620;-466142;435;3961052;4151;-13;2042;428;-23;0
[17:37:25.115] ;d6 70 3c 00 8a 8d c2 19 1d e3 f8 ff b3 01 39 10 f4 ff fd 07 a6 01 e9 ff 00 00 48;72;432180618;-466147;435;3961046;4153;-12;2045;422;-23;0
[17:37:25.626] ;e7 70 3c 00 8a 8d c2 19 18 e3 f8 ff b3 01 39 10 f7 ff f9 07 b3 01 e9 ff 00 00 48;72;432180618;-466152;435;3961063;4153;-9;2041;435;-23;0
[17:37:26.134] ;45 71 3c 00 87 8d c2 19 10 e3 f8 ff b3 01 3a 10 f6 ff fa 07 a5 01 e9 ff 00 00 48;72;432180615;-466160;435;3961157;4154;-10;2042;421;-23;0
[17:37:26.644] ;c7 70 3c 00 87 8d c2 19 0d e3 f8 ff b4 01 3b 10 f4 ff f9 07 ad 01 e9 ff 00 00 48;72;432180615;-466163;436;3961031;4155;-12;2041;429;-23;0
[17:37:27.153] ;b3 70 3c 00 87 8d c2 19 0d e3 f8 ff b4 01 3a 10 f2 ff f5 07 ae 01 e9 ff 00 00 48;72;432180615;-466163;436;3961011;4154;-14;2037;430;-23;0
[17:37:27.664] ;62 71 3c 00 87 8d c2 19 09 e3 f8 ff b4 01 3a 10 f7 ff fb 07 ad 01 e9 ff 00 00 48;72;432180615;-466167;436;3961186;4154;-9;2043;429;-23;0
[17:37:28.172] ;89 71 3c 00 89 8d c2 19 07 e3 f8 ff b4 01 3b 10 f7 ff f9 07 b1 01 e9 ff 00 00 48;72;432180617;-466169;436;3961225;4155;-9;2041;433;-23;0
[17:37:28.682] ;e4 70 3c 00 89 8d c2 19 0a e3 f8 ff b4 01 3a 10 f3 ff fc 07 ae 01 e9 ff 00 00 48;72;432180617;-466166;436;3961060;4154;-13;2044;430;-23;0
[17:37:29.192] ;f9 70 3c 00 8c 8d c2 19 09 e3 f8 ff b4 01 3a 10 f7 ff 02 08 a5 01 e9 ff 00 00 48;72;432180620;-466167;436;3961081;4154;-9;2050;421;-23;0
[17:37:29.701] ;bd 70 3c 00 8c 8d c2 19 07 e3 f8 ff b4 01 3a 10 f4 ff f8 07 af 01 e9 ff 00 00 48;72;432180620;-466169;436;3961021;4154;-12;2040;431;-23;0
[17:37:30.209] ;b8 70 3c 00 8b 8d c2 19 02 e3 f8 ff b4 01 3a 10 f5 ff fa 07 b2 01 e9 ff 00 00 48;72;432180619;-466174;436;3961016;4154;-11;2042;434;-23;0
[17:37:30.721] ;ce 70 3c 00 8c 8d c2 19 01 e3 f8 ff b4 01 36 10 f1 ff f8 07 ae 01 e9 ff 00 00 48;72;432180620;-466175;436;3961038;4150;-15;2040;430;-23;0
